time,temperature_2m,relative_humidity_2m,apparent_temperature,surface_pressure,wind_speed_10m
2024-01-17T00:00,20.9,89,23.5,1010.1,5.3
2024-01-17T01:00,21.2,92,24.3,1010.8,4.8
2024-01-17T02:00,22.3,90,25.6,1011.7,5.8
2024-01-17T03:00,24.4,84,28.3,1012.4,5.2
2024-01-17T04:00,25.9,77,30.5,1012.6,0.8
2024-01-17T05:00,27.0,71,31.5,1012.3,4.4
2024-01-17T06:00,27.7,68,32.6,1011.5,5.5
2024-01-17T07:00,28.1,63,32.6,1010.3,7.8
2024-01-17T08:00,28.1,62,32.2,1009.0,10.4
2024-01-17T09:00,27.8,63,31.0,1008.3,12.2
2024-01-17T10:00,27.2,63,29.0,1008.2,13.2
2024-01-17T11:00,26.5,62,27.8,1008.6,12.9
2024-01-17T12:00,25.5,68,27.5,1009.0,10.7
2024-01-17T13:00,24.4,71,26.6,1009.4,7.6
2024-01-17T14:00,23.8,74,26.1,1010.5,6.9
2024-01-17T15:00,23.7,75,26.0,1011.4,7.9
2024-01-17T16:00,23.3,79,25.8,1011.6,7.4
2024-01-17T17:00,23.1,81,25.7,1011.5,7.3
2024-01-17T18:00,22.5,86,25.3,1011.2,7.6
2024-01-17T19:00,22.1,87,24.6,1010.6,8.7
2024-01-17T20:00,21.6,88,23.9,1010.0,9.7
2024-01-17T21:00,21.5,88,23.7,1009.4,9.4
2024-01-17T22:00,22.2,85,24.7,1009.3,7.6
2024-01-17T23:00,24.1,78,27.2,1009.7,5.4
2024-01-18T00:00,23.4,81,26.8,1010.3,2.9
2024-01-18T01:00,20.5,96,23.7,1010.9,4.4
2024-01-18T02:00,22.3,91,25.8,1012.2,4.7
2024-01-18T03:00,24.9,84,29.4,1013.1,3.1
2024-01-18T04:00,26.8,74,31.0,1013.3,4.0
2024-01-18T05:00,27.7,68,31.4,1013.0,8.0
2024-01-18T06:00,28.2,65,32.5,1012.3,8.3
2024-01-18T07:00,28.4,64,32.9,1011.1,8.6
2024-01-18T08:00,28.3,64,32.6,1010.0,9.5
2024-01-18T09:00,28.2,65,31.9,1009.1,10.2
2024-01-18T10:00,27.6,67,30.4,1008.7,10.8
2024-01-18T11:00,27.0,70,29.6,1008.9,11.6
2024-01-18T12:00,26.1,74,29.1,1009.4,10.0
2024-01-18T13:00,25.7,77,28.8,1009.8,9.8
2024-01-18T14:00,25.2,81,28.7,1010.9,8.4
2024-01-18T15:00,24.8,84,28.5,1011.7,7.6
2024-01-18T16:00,24.5,86,28.3,1011.8,7.8
2024-01-18T17:00,24.0,89,27.9,1011.5,7.3
2024-01-18T18:00,23.7,90,27.7,1011.0,6.5
2024-01-18T19:00,23.5,90,27.4,1010.4,6.5
2024-01-18T20:00,22.8,92,26.4,1009.9,6.9
2024-01-18T21:00,22.2,93,25.4,1009.4,8.4
2024-01-18T22:00,22.2,93,25.4,1009.4,7.5
2024-01-18T23:00,22.3,93,25.8,1009.8,6.3
2024-01-19T00:00,22.3,94,26.0,1010.4,5.4
2024-01-19T01:00,22.8,94,26.9,1011.3,5.4
2024-01-19T02:00,23.9,91,27.7,1012.6,9.2
2024-01-19T03:00,26.0,85,30.4,1013.4,8.1
2024-01-19T04:00,27.6,75,30.9,1013.6,13.2
2024-01-19T05:00,28.1,73,31.7,1013.2,13.2
2024-01-19T06:00,28.4,71,32.8,1012.4,13.1
2024-01-19T07:00,28.6,70,33.1,1011.2,13.7
2024-01-19T08:00,28.5,69,32.6,1010.2,13.8
2024-01-19T09:00,28.4,70,32.2,1009.5,12.9
2024-01-19T10:00,27.9,71,31.1,1009.2,12.2
2024-01-19T11:00,27.4,72,30.6,1009.3,11.6
2024-01-19T12:00,26.7,76,30.2,1009.7,9.7
2024-01-19T13:00,24.8,84,28.8,1010.1,5.8
2024-01-19T14:00,24.5,85,28.4,1011.3,6.5
2024-01-19T15:00,24.3,86,28.2,1012.1,6.4
2024-01-19T16:00,24.3,86,28.1,1012.2,7.1
2024-01-19T17:00,24.4,86,27.8,1012.0,9.8
2024-01-19T18:00,24.6,84,27.7,1011.6,10.6
2024-01-19T19:00,24.6,83,27.8,1011.4,10.1
2024-01-19T20:00,24.5,83,27.8,1010.9,9.3
2024-01-19T21:00,24.4,84,27.7,1010.5,9.4
2024-01-19T22:00,24.3,84,27.5,1010.5,8.9
2024-01-19T23:00,24.3,84,27.8,1010.7,7.3
2024-01-20T00:00,24.5,83,28.1,1011.3,6.5
2024-01-20T01:00,23.9,88,27.8,1012.3,5.8
2024-01-20T02:00,25.2,84,29.2,1013.6,7.4
2024-01-20T03:00,26.9,75,30.5,1014.4,9.7
2024-01-20T04:00,27.7,71,30.8,1015.0,11.9
2024-01-20T05:00,28.2,68,31.6,1014.8,12.9
2024-01-20T06:00,28.6,65,32.4,1014.1,13.6
2024-01-20T07:00,28.6,65,32.5,1012.8,14.6
2024-01-20T08:00,28.5,67,32.6,1011.8,14.3
2024-01-20T09:00,28.2,69,32.2,1010.9,13.4
2024-01-20T10:00,27.9,70,31.1,1010.3,12.6
2024-01-20T11:00,27.3,72,30.5,1010.4,11.5
2024-01-20T12:00,26.5,76,29.8,1010.9,10.0
2024-01-20T13:00,25.4,82,29.3,1011.5,7.7
2024-01-20T14:00,24.8,85,28.8,1012.6,6.6
2024-01-20T15:00,24.6,86,28.4,1013.1,7.7
2024-01-20T16:00,24.6,86,28.2,1013.3,9.2
2024-01-20T17:00,24.4,86,28.0,1013.5,8.6
2024-01-20T18:00,24.4,85,27.7,1013.1,9.8
2024-01-20T19:00,24.3,85,27.6,1012.6,9.8
2024-01-20T20:00,24.0,86,27.4,1012.0,8.7
2024-01-20T21:00,23.7,87,27.2,1011.4,7.6
2024-01-20T22:00,22.8,90,26.4,1011.1,6.4
2024-01-20T23:00,22.2,91,25.1,1011.2,8.9
2024-01-21T00:00,22.3,90,25.3,1011.5,8.1
2024-01-21T01:00,23.2,91,27.0,1012.6,6.5
2024-01-21T02:00,25.0,86,29.3,1013.8,6.1
2024-01-21T03:00,26.7,78,30.7,1014.5,8.2
2024-01-21T04:00,27.6,71,30.9,1014.5,10.4
2024-01-21T05:00,28.2,67,31.8,1014.2,10.0
2024-01-21T06:00,28.7,64,33.0,1013.4,10.0
2024-01-21T07:00,29.0,62,33.4,1012.2,11.1
2024-01-21T08:00,28.9,64,33.3,1011.2,12.6
2024-01-21T09:00,28.6,65,32.5,1010.2,12.2
2024-01-21T10:00,28.2,65,31.1,1009.8,11.9
2024-01-21T11:00,27.5,68,30.1,1009.9,12.1
2024-01-21T12:00,26.6,74,29.8,1010.4,9.4
2024-01-21T13:00,24.8,83,28.7,1011.1,5.2
2024-01-21T14:00,23.8,89,27.4,1011.9,7.6
2024-01-21T15:00,23.4,90,27.0,1012.6,8.0
2024-01-21T16:00,23.7,88,27.4,1013.3,6.8
2024-01-21T17:00,22.8,91,26.2,1013.6,8.0
2024-01-21T18:00,22.5,93,25.8,1013.5,8.2
2024-01-21T19:00,22.7,93,26.4,1013.0,6.4
2024-01-21T20:00,22.2,94,25.6,1012.3,7.4
2024-01-21T21:00,22.1,93,25.4,1011.9,7.7
2024-01-21T22:00,21.9,92,24.9,1011.6,8.3
2024-01-21T23:00,22.5,90,25.8,1011.7,6.6
2024-01-22T00:00,22.3,90,25.4,1012.0,6.8
2024-01-22T01:00,22.4,98,27.2,1013.2,0.7
2024-01-22T02:00,23.2,94,28.0,1014.4,1.5
2024-01-22T03:00,24.8,92,30.3,1015.4,1.1
2024-01-22T04:00,27.1,74,30.7,1015.5,8.6
2024-01-22T05:00,28.0,66,31.3,1015.3,11.1
2024-01-22T06:00,28.4,65,32.4,1014.6,11.8
2024-01-22T07:00,28.5,64,32.7,1013.7,12.7
2024-01-22T08:00,28.5,64,32.5,1012.6,12.9
2024-01-22T09:00,28.4,63,31.8,1011.9,12.3
2024-01-22T10:00,28.0,64,30.6,1011.7,12.3
2024-01-22T11:00,27.2,70,29.8,1011.6,12.4
2024-01-22T12:00,26.3,73,29.2,1012.0,10.7
2024-01-22T13:00,25.7,77,29.4,1012.3,6.1
2024-01-22T14:00,24.2,85,27.9,1013.1,6.5
2024-01-22T15:00,23.8,85,27.2,1013.7,7.1
2024-01-22T16:00,25.1,78,28.7,1014.3,5.0
2024-01-22T17:00,23.4,85,26.7,1014.2,6.6
2024-01-22T18:00,22.2,90,25.0,1013.8,9.1
2024-01-22T19:00,22.4,90,25.6,1013.3,7.6
2024-01-22T20:00,22.8,90,26.4,1012.9,6.2
2024-01-22T21:00,23.1,87,26.4,1012.8,7.2
2024-01-22T22:00,23.8,85,26.7,1012.6,9.7
2024-01-22T23:00,24.2,82,26.8,1012.5,11.8
2024-01-23T00:00,24.3,82,27.0,1012.6,12.0
2024-01-23T01:00,25.1,82,28.7,1013.3,8.4
2024-01-23T02:00,25.9,80,29.9,1014.3,7.4
2024-01-23T03:00,27.4,71,30.7,1015.2,9.7
2024-01-23T04:00,28.1,68,30.9,1015.4,13.4
2024-01-23T05:00,28.5,65,31.3,1014.8,14.6
2024-01-23T06:00,28.9,62,32.1,1014.2,15.3
2024-01-23T07:00,28.9,63,32.7,1013.1,14.7
2024-01-23T08:00,28.9,62,32.5,1011.7,14.5
2024-01-23T09:00,28.7,62,31.7,1010.8,14.8
2024-01-23T10:00,28.4,62,30.4,1010.2,15.1
2024-01-23T11:00,27.8,65,29.8,1010.4,14.3
2024-01-23T12:00,26.9,69,29.4,1010.9,11.8
2024-01-23T13:00,25.6,75,28.7,1011.2,7.3
2024-01-23T14:00,24.8,79,28.2,1012.2,6.0
2024-01-23T15:00,24.2,82,27.6,1012.7,6.4
2024-01-23T16:00,23.9,83,27.2,1013.1,6.5
2024-01-23T17:00,23.5,85,26.8,1013.1,6.6
2024-01-23T18:00,23.2,88,26.6,1012.9,6.8
2024-01-23T19:00,22.6,90,25.7,1012.4,8.0
2024-01-23T20:00,22.5,91,25.9,1011.8,6.5
2024-01-23T21:00,22.7,92,26.3,1011.4,6.2
2024-01-23T22:00,22.9,90,26.4,1011.2,7.0
2024-01-23T23:00,23.0,89,26.3,1011.4,7.1
2024-01-24T00:00,23.2,87,26.4,1012.1,7.9
2024-01-24T01:00,22.3,94,26.0,1012.6,5.6
2024-01-24T02:00,23.9,89,27.9,1013.7,6.9
2024-01-24T03:00,26.1,82,30.4,1014.4,6.9
2024-01-24T04:00,28.1,66,30.7,1014.7,12.6
2024-01-24T05:00,29.0,60,31.3,1014.5,15.5
2024-01-24T06:00,29.2,60,32.0,1013.9,16.6
2024-01-24T07:00,29.3,59,32.2,1012.9,16.6
2024-01-24T08:00,29.4,57,32.0,1011.4,16.8
2024-01-24T09:00,29.3,56,31.3,1010.1,16.9
2024-01-24T10:00,28.8,57,30.1,1009.7,16.6
2024-01-24T11:00,28.1,58,29.2,1009.6,15.5
2024-01-24T12:00,27.1,63,28.8,1010.2,12.6
2024-01-24T13:00,25.9,75,28.9,1011.1,9.3
2024-01-24T14:00,25.3,79,28.5,1012.1,9.8
2024-01-24T15:00,24.9,81,28.1,1013.0,9.5
2024-01-24T16:00,24.7,82,27.8,1013.4,10.3
2024-01-24T17:00,25.0,79,27.5,1013.1,13.5
2024-01-24T18:00,25.0,79,27.5,1012.7,13.8
2024-01-24T19:00,24.7,81,27.6,1012.6,10.7
2024-01-24T20:00,24.0,85,27.4,1012.2,7.0
2024-01-24T21:00,23.1,89,26.7,1011.2,6.3
2024-01-24T22:00,22.2,92,25.4,1010.8,7.6
2024-01-24T23:00,22.0,93,25.3,1011.1,6.4
2024-01-25T00:00,21.3,95,24.4,1011.8,6.5
2024-01-25T01:00,21.9,94,25.4,1012.6,5.0
2024-01-25T02:00,23.6,89,27.8,1013.7,3.7
2024-01-25T03:00,26.4,81,31.0,1014.8,5.4
2024-01-25T04:00,28.2,67,31.0,1015.3,12.8
2024-01-25T05:00,28.7,65,31.6,1014.9,14.3
2024-01-25T06:00,29.0,63,32.4,1014.5,14.3
2024-01-25T07:00,29.1,61,32.8,1013.7,14.3
2024-01-25T08:00,29.1,62,32.7,1012.7,14.6
2024-01-25T09:00,28.8,61,31.7,1011.9,15.3
2024-01-25T10:00,28.4,62,30.6,1011.5,14.5
2024-01-25T11:00,27.7,66,30.1,1011.7,12.7
2024-01-25T12:00,26.8,70,29.7,1012.2,10.2
2024-01-25T13:00,25.1,78,28.6,1013.0,6.2
2024-01-25T14:00,24.7,80,28.1,1013.9,6.8
2024-01-25T15:00,24.8,81,28.2,1014.7,7.9
2024-01-25T16:00,24.7,82,28.1,1015.1,8.1
2024-01-25T17:00,24.4,84,28.0,1015.3,7.2
2024-01-25T18:00,23.3,89,26.9,1015.0,6.9
2024-01-25T19:00,23.3,88,26.9,1014.6,6.2
2024-01-25T20:00,23.2,88,26.7,1014.0,6.2
2024-01-25T21:00,22.9,89,26.2,1013.3,6.6
2024-01-25T22:00,22.4,90,25.4,1013.0,8.2
2024-01-25T23:00,22.7,88,25.9,1013.2,6.7
2024-01-26T00:00,22.0,90,24.6,1013.8,9.4
2024-01-26T01:00,23.2,93,27.3,1014.6,5.8
2024-01-26T02:00,24.3,90,28.7,1015.7,6.1
2024-01-26T03:00,25.5,81,29.7,1016.9,4.8
2024-01-26T04:00,26.3,71,30.2,1017.5,1.5
2024-01-26T05:00,27.8,65,30.7,1017.1,8.0
2024-01-26T06:00,28.6,63,32.1,1016.4,10.8
2024-01-26T07:00,28.9,62,32.7,1015.4,12.8
2024-01-26T08:00,29.0,60,32.6,1014.2,12.8
2024-01-26T09:00,28.9,60,32.1,1013.3,12.9
2024-01-26T10:00,28.5,62,31.0,1012.8,13.4
2024-01-26T11:00,27.7,66,29.9,1013.3,14.8
2024-01-26T12:00,26.8,71,29.1,1013.9,14.1
2024-01-26T13:00,26.0,73,28.5,1014.3,12.2
2024-01-26T14:00,25.6,76,28.2,1015.0,11.8
2024-01-26T15:00,25.3,78,28.2,1015.8,11.0
2024-01-26T16:00,25.1,79,28.1,1016.1,10.4
2024-01-26T17:00,25.0,80,27.9,1016.2,11.0
2024-01-26T18:00,25.0,79,27.8,1016.0,11.1
2024-01-26T19:00,24.9,79,27.7,1015.6,11.1
2024-01-26T20:00,24.7,80,27.5,1015.1,10.8
2024-01-26T21:00,24.5,80,27.3,1014.4,10.2
2024-01-26T22:00,24.2,81,27.1,1014.1,9.3
2024-01-26T23:00,24.2,81,27.1,1014.2,9.3
2024-01-27T00:00,24.2,81,27.0,1014.7,9.6
2024-01-27T01:00,24.0,83,27.3,1015.3,6.9
2024-01-27T02:00,24.9,81,28.2,1016.2,8.7
2024-01-27T03:00,26.7,72,29.8,1016.8,9.7
2024-01-27T04:00,27.9,66,30.8,1017.3,10.1
2024-01-27T05:00,28.6,64,31.8,1017.0,11.4
2024-01-27T06:00,29.1,60,32.5,1016.2,13.0
2024-01-27T07:00,29.3,59,32.6,1015.0,14.8
2024-01-27T08:00,29.3,60,32.6,1014.1,15.9
2024-01-27T09:00,28.8,62,31.6,1013.0,16.4
2024-01-27T10:00,28.4,63,30.3,1012.6,16.6
2024-01-27T11:00,27.6,67,29.6,1012.6,16.1
2024-01-27T12:00,26.7,72,29.1,1013.3,14.3
2024-01-27T13:00,26.0,79,29.5,1013.5,10.4
2024-01-27T14:00,25.5,82,29.0,1014.4,10.7
2024-01-27T15:00,25.6,81,29.0,1015.2,10.5
2024-01-27T16:00,25.2,83,28.6,1015.8,10.4
2024-01-27T17:00,24.8,82,28.0,1016.2,10.1
2024-01-27T18:00,24.8,81,28.1,1015.8,8.2
2024-01-27T19:00,24.8,81,28.1,1015.2,8.4
2024-01-27T20:00,24.6,82,28.0,1014.3,7.4
2024-01-27T21:00,24.2,83,27.7,1013.6,6.7
2024-01-27T22:00,23.8,84,27.2,1013.1,6.1
2024-01-27T23:00,23.3,86,26.7,1013.2,6.0
2024-01-28T00:00,23.3,87,26.8,1013.7,5.8
2024-01-28T01:00,23.9,85,27.6,1014.4,5.2
2024-01-28T02:00,25.1,81,28.6,1015.3,8.3
2024-01-28T03:00,26.9,71,29.4,1016.3,13.2
2024-01-28T04:00,27.8,66,29.6,1017.0,16.9
2024-01-28T05:00,28.2,65,30.4,1016.9,17.0
2024-01-28T06:00,28.7,62,31.6,1016.4,16.7
2024-01-28T07:00,28.8,61,32.0,1015.1,16.3
2024-01-28T08:00,28.8,61,32.0,1013.9,16.1
2024-01-28T09:00,28.5,62,31.1,1013.2,15.8
2024-01-28T10:00,28.1,63,30.0,1012.9,15.4
2024-01-28T11:00,27.5,64,29.3,1012.9,14.7
2024-01-28T12:00,26.8,67,28.8,1013.4,13.2
2024-01-28T13:00,26.1,74,29.1,1013.8,9.9
2024-01-28T14:00,25.6,76,28.5,1014.5,10.2
2024-01-28T15:00,25.5,76,28.1,1015.4,11.2
2024-01-28T16:00,25.2,77,27.8,1015.9,12.0
2024-01-28T17:00,25.0,78,27.5,1016.1,12.5
2024-01-28T18:00,24.9,78,27.4,1015.8,12.0
2024-01-28T19:00,24.6,80,27.1,1015.2,12.0
2024-01-28T20:00,24.4,80,27.0,1014.4,11.4
2024-01-28T21:00,24.2,81,26.8,1013.7,10.8
2024-01-28T22:00,24.0,82,26.7,1013.2,10.0
2024-01-28T23:00,23.7,82,26.4,1013.2,9.2
2024-01-29T00:00,23.5,81,26.1,1013.6,8.2
2024-01-29T01:00,24.2,78,26.7,1014.5,9.9
2024-01-29T02:00,25.2,74,27.4,1015.5,12.2
2024-01-29T03:00,26.7,63,27.9,1016.2,15.2
2024-01-29T04:00,27.5,57,28.3,1016.5,14.8
2024-01-29T05:00,28.0,54,29.4,1016.1,14.9
2024-01-29T06:00,28.5,52,30.4,1015.3,15.6
2024-01-29T07:00,28.6,51,30.7,1014.5,16.2
2024-01-29T08:00,28.5,51,30.3,1013.4,16.8
2024-01-29T09:00,28.1,51,29.4,1012.3,16.8
2024-01-29T10:00,27.6,53,28.1,1011.8,16.9
2024-01-29T11:00,26.9,56,27.2,1011.9,16.1
2024-01-29T12:00,25.9,62,26.8,1012.3,14.1
2024-01-29T13:00,25.1,65,26.5,1013.3,10.5
2024-01-29T14:00,24.5,68,26.3,1014.4,8.4
2024-01-29T15:00,24.0,71,25.9,1014.9,7.9
2024-01-29T16:00,23.4,75,25.6,1015.5,6.7
2024-01-29T17:00,22.9,78,25.2,1015.5,6.3
2024-01-29T18:00,23.0,77,25.3,1015.1,6.9
2024-01-29T19:00,22.9,78,25.2,1014.5,6.6
2024-01-29T20:00,22.2,82,24.5,1013.8,6.6
2024-01-29T21:00,21.7,84,24.1,1013.2,6.8
2024-01-29T22:00,20.9,88,23.3,1012.4,6.1
2024-01-29T23:00,20.8,88,23.2,1012.4,5.6
2024-01-30T00:00,20.5,89,22.6,1012.6,6.9
2024-01-30T01:00,21.7,85,23.9,1013.4,7.9
2024-01-30T02:00,22.4,83,24.5,1014.0,10.0
2024-01-30T03:00,24.6,75,26.9,1015.0,10.2
2024-01-30T04:00,26.8,68,29.5,1015.4,8.7
2024-01-30T05:00,28.4,60,31.3,1015.2,9.9
2024-01-30T06:00,29.1,57,32.5,1014.4,10.4
2024-01-30T07:00,29.7,54,33.3,1013.0,11.3
2024-01-30T08:00,29.5,55,32.6,1011.8,13.4
2024-01-30T09:00,28.3,59,29.6,1010.7,18.8
2024-01-30T10:00,28.0,60,29.1,1010.2,17.2
2024-01-30T11:00,27.5,63,28.7,1010.4,17.1
2024-01-30T12:00,26.6,66,27.9,1010.9,16.1
2024-01-30T13:00,26.0,70,27.5,1011.9,16.4
2024-01-30T14:00,25.7,72,27.5,1013.0,15.6
2024-01-30T15:00,25.6,73,27.6,1013.8,14.2
2024-01-30T16:00,25.5,74,27.7,1014.3,13.3
2024-01-30T17:00,25.4,75,27.7,1014.4,12.4
2024-01-30T18:00,25.0,76,27.6,1014.4,10.1
2024-01-30T19:00,24.6,79,27.6,1014.1,8.2
2024-01-30T20:00,24.2,82,27.5,1013.3,7.3
2024-01-30T21:00,23.4,87,26.8,1012.3,6.6
2024-01-30T22:00,22.7,90,25.7,1011.8,8.8
2024-01-30T23:00,22.4,90,25.5,1011.6,7.4
2024-01-31T00:00,22.1,91,25.3,1012.0,6.2
2024-01-31T01:00,23.1,89,26.9,1012.8,4.6
2024-01-31T02:00,24.4,84,28.2,1013.8,6.0
2024-01-31T03:00,26.4,77,30.8,1014.6,4.0
2024-01-31T04:00,28.1,68,31.5,1015.1,8.8
2024-01-31T05:00,28.8,65,32.3,1014.9,9.4
2024-01-31T06:00,29.2,63,33.6,1014.3,9.7
2024-01-31T07:00,29.4,61,33.8,1013.5,10.5
2024-01-31T08:00,29.3,60,32.9,1012.4,13.1
2024-01-31T09:00,28.9,59,31.2,1011.5,13.8
2024-01-31T10:00,28.6,62,30.8,1011.1,13.2
2024-01-31T11:00,28.0,66,30.5,1010.9,12.0
2024-01-31T12:00,27.2,69,29.8,1011.1,11.5
2024-01-31T13:00,26.7,70,29.5,1011.4,10.1
2024-01-31T14:00,26.4,72,29.2,1012.3,11.3
2024-01-31T15:00,26.4,74,29.1,1013.1,12.3
2024-01-31T16:00,26.3,76,29.1,1013.6,12.8
2024-01-31T17:00,26.1,78,29.3,1013.7,11.5
2024-01-31T18:00,26.0,79,29.3,1013.3,11.3
2024-01-31T19:00,25.7,80,29.2,1012.9,10.2
2024-01-31T20:00,25.5,82,29.1,1012.4,10.1
2024-01-31T21:00,25.0,86,29.2,1012.1,6.6
2024-01-31T22:00,24.4,89,28.7,1011.8,6.1
2024-01-31T23:00,23.9,92,28.1,1011.8,6.9
2024-02-01T00:00,24.0,92,28.3,1012.3,6.3
2024-02-01T01:00,24.6,92,29.7,1012.9,3.9
2024-02-01T02:00,25.5,90,30.8,1014.0,3.8
2024-02-01T03:00,26.7,83,32.0,1015.0,4.2
2024-02-01T04:00,27.2,82,32.7,1015.6,3.3
2024-02-01T05:00,28.5,75,33.4,1015.5,6.5
2024-02-01T06:00,29.2,70,33.9,1014.7,11.6
2024-02-01T07:00,29.1,68,33.6,1013.7,13.0
2024-02-01T08:00,29.0,70,33.8,1012.5,13.7
2024-02-01T09:00,28.7,72,33.1,1011.4,13.8
2024-02-01T10:00,28.6,72,32.3,1010.8,14.4
2024-02-01T11:00,27.9,76,31.6,1010.7,13.6
2024-02-01T12:00,27.3,78,31.0,1010.9,12.9
2024-02-01T13:00,26.9,84,31.3,1011.5,11.3
2024-02-01T14:00,26.7,85,31.2,1012.3,10.8
2024-02-01T15:00,26.4,87,31.1,1012.9,9.2
2024-02-01T16:00,26.1,88,30.6,1013.3,10.6
2024-02-01T17:00,25.9,90,30.6,1013.4,9.7
2024-02-01T18:00,25.6,91,30.6,1013.2,8.1
2024-02-01T19:00,25.4,92,30.4,1012.9,7.5
2024-02-01T20:00,24.8,94,30.1,1012.3,5.1
2024-02-01T21:00,24.0,96,28.8,1012.0,6.6
2024-02-01T22:00,23.9,96,28.5,1011.7,6.9
2024-02-01T23:00,23.5,97,27.9,1011.7,7.2
2024-02-02T00:00,23.5,97,28.2,1012.1,5.4
2024-02-02T01:00,24.6,89,29.2,1012.7,4.6
2024-02-02T02:00,26.0,84,30.5,1013.6,6.8
2024-02-02T03:00,27.6,76,32.2,1014.5,5.1
2024-02-02T04:00,28.8,71,33.2,1015.1,7.0
2024-02-02T05:00,29.6,66,33.9,1014.9,8.4
2024-02-02T06:00,29.8,66,34.1,1014.0,12.2
2024-02-02T07:00,29.9,67,34.6,1012.8,14.1
2024-02-02T08:00,29.8,66,34.0,1011.7,14.6
2024-02-02T09:00,29.5,67,33.3,1010.7,15.0
2024-02-02T10:00,29.4,66,32.6,1010.3,14.0
2024-02-02T11:00,28.7,68,31.8,1010.1,13.5
2024-02-02T12:00,27.7,72,31.0,1010.6,12.0
2024-02-02T13:00,26.8,81,31.1,1011.3,9.2
2024-02-02T14:00,26.3,84,30.9,1012.1,7.1
2024-02-02T15:00,26.0,85,30.3,1012.7,9.2
2024-02-02T16:00,25.8,86,29.9,1012.9,10.0
2024-02-02T17:00,25.3,88,29.6,1012.9,9.1
2024-02-02T18:00,25.2,90,29.4,1012.9,10.1
2024-02-02T19:00,25.0,92,29.4,1012.6,9.6
2024-02-02T20:00,24.9,92,29.4,1012.3,9.2
2024-02-02T21:00,24.6,93,29.3,1011.7,6.8
2024-02-02T22:00,24.2,93,28.9,1011.7,5.9
2024-02-02T23:00,23.7,94,28.1,1011.9,5.9
2024-02-03T00:00,23.4,95,27.6,1012.2,6.8
2024-02-03T01:00,23.9,90,28.0,1013.2,6.5
2024-02-03T02:00,25.3,87,30.4,1014.2,2.3
2024-02-03T03:00,27.0,79,32.0,1015.1,3.1
2024-02-03T04:00,28.5,69,32.2,1015.5,8.8
2024-02-03T05:00,29.1,64,32.9,1015.5,10.3
2024-02-03T06:00,29.5,61,33.7,1014.8,11.2
2024-02-03T07:00,29.7,61,34.2,1013.9,11.9
2024-02-03T08:00,29.7,60,34.0,1012.8,12.6
2024-02-03T09:00,29.4,62,33.2,1012.0,12.2
2024-02-03T10:00,29.0,65,32.4,1011.7,11.7
2024-02-03T11:00,28.3,68,31.6,1011.5,10.0
2024-02-03T12:00,27.3,71,30.7,1011.7,9.4
2024-02-03T13:00,26.1,77,29.9,1012.2,6.8
2024-02-03T14:00,25.6,81,29.6,1013.2,6.1
2024-02-03T15:00,25.1,83,29.2,1014.4,6.1
2024-02-03T16:00,24.3,88,28.5,1015.0,5.4
2024-02-03T17:00,24.0,90,28.2,1015.1,5.6
2024-02-03T18:00,24.1,89,28.2,1014.7,6.7
2024-02-03T19:00,24.2,88,28.1,1014.6,7.2
2024-02-03T20:00,24.0,89,28.0,1013.9,6.5
2024-02-03T21:00,23.4,90,27.4,1013.3,5.8
2024-02-03T22:00,23.6,90,27.4,1012.8,7.0
2024-02-03T23:00,23.8,89,27.6,1013.0,6.9
2024-02-04T00:00,22.6,93,25.9,1013.6,8.4
2024-02-04T01:00,23.7,91,27.8,1014.9,5.9
2024-02-04T02:00,25.2,86,29.9,1016.0,4.0
2024-02-04T03:00,27.0,76,31.6,1016.9,3.8
2024-02-04T04:00,28.2,67,32.1,1017.2,5.6
2024-02-04T05:00,29.3,61,33.2,1017.1,7.7
2024-02-04T06:00,29.9,57,34.0,1016.5,10.0
2024-02-04T07:00,30.0,57,34.1,1015.6,12.7
2024-02-04T08:00,29.8,58,33.9,1014.7,13.4
2024-02-04T09:00,29.4,60,33.1,1013.7,13.1
2024-02-04T10:00,29.0,60,31.7,1013.2,12.9
2024-02-04T11:00,28.2,65,30.7,1012.9,12.3
2024-02-04T12:00,27.1,72,30.0,1013.2,11.6
2024-02-04T13:00,26.0,79,29.7,1013.8,9.2
2024-02-04T14:00,25.4,83,29.4,1014.4,8.4
2024-02-04T15:00,25.2,85,29.1,1015.6,9.0
2024-02-04T16:00,25.0,85,28.8,1016.0,9.2
2024-02-04T17:00,24.7,87,28.7,1016.0,8.0
2024-02-04T18:00,24.4,89,28.4,1015.4,7.6
2024-02-04T19:00,24.0,91,28.1,1015.0,6.8
2024-02-04T20:00,23.5,92,27.6,1014.2,6.0
2024-02-04T21:00,23.2,93,27.2,1013.7,5.5
2024-02-04T22:00,22.3,94,25.7,1013.3,8.1
2024-02-04T23:00,22.2,95,25.8,1013.4,7.1
2024-02-05T00:00,22.0,98,26.0,1014.0,5.4
2024-02-05T01:00,22.8,96,27.2,1014.7,4.0
2024-02-05T02:00,24.0,92,28.4,1015.5,5.6
2024-02-05T03:00,26.2,82,31.0,1016.6,5.1
2024-02-05T04:00,28.0,70,31.7,1017.1,8.4
2024-02-05T05:00,28.9,62,32.4,1017.0,9.7
2024-02-05T06:00,29.5,59,33.5,1016.3,10.8
2024-02-05T07:00,29.8,57,33.8,1015.4,12.4
2024-02-05T08:00,29.7,56,33.2,1014.5,13.6
